"Report Refresh Date";"User Principal Name";"Display Name";"Is Deleted";"Deleted Date";"Last Activity Date";"Send Count";"Receive Count";"Read Count";"Meeting Created Count";"Meeting Interacted Count";"Assigned Products";"Report Period"
"2023-07-29";"3744@anonimo.com";;"False";;"2023-07-28";411;10859;10651;15;30;"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM+POWER BI PRO";180
"2023-07-29";"3397@anonimo.com";;"False";;"2023-07-28";469;4976;1855;0;6;"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180
"2023-07-29";"1220@anonimo.com";;"False";;"2023-05-08";2;100;0;0;0;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180
"2023-07-29";"3983@anonimo.com";;"False";;"2023-07-28";71;530;364;21;2;"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+PROJECT PLAN 5";180
"2023-07-29";"872@anonimo.com";;"False";;"2023-07-29";1607;17145;18337;149;112;"POWER BI PRO+MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"5775@anonimo.com";;"False";;"2023-07-27";113;1570;547;7;29;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM+POWER BI PRO";180
"2023-07-29";"1482@anonimo.com";;"False";;"2023-07-28";689;9424;8378;2;14;"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180
"2023-07-29";"1100@anonimo.com";;"False";;;0;8;0;0;0;"MICROSOFT 365 F1";180
"2023-07-29";"3366@anonimo.com";;"False";;"2023-07-28";20;40929;188;0;0;"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180
"2023-07-29";"4806@anonimo.com";;"False";;"2023-07-28";5;8006;329;0;0;"MICROSOFT 365 BUSINESS PREMIUM";180
"2023-07-29";"4954@anonimo.com";;"False";;"2023-07-28";292;1260;1222;153;98;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+POWER BI PRO";180
"2023-07-29";"3560@anonimo.com";;"False";;"2023-07-28";576;10388;4091;8;22;"MICROSOFT 365 F1";180
"2023-07-29";"5233@anonimo.com";;"False";;"2023-07-28";597;6390;605;4;238;"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+VISIO PLAN 2";180
"2023-07-29";"3294@anonimo.com";;"False";;"2023-07-28";657;166295;3623;82;151;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+POWER BI PRO";180
"2023-07-29";"3861@anonimo.com";;"False";;"2023-07-28";19;83;84;0;1;"MICROSOFT 365 BUSINESS PREMIUM+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4077@anonimo.com";;"False";;"2023-07-28";40;132;163;0;14;"MICROSOFT 365 BUSINESS PREMIUM";180
"2023-07-29";"5123@anonimo.com";;"False";;"2023-07-29";3138;14471;6976;77;131;"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"5303@anonimo.com";;"False";;"2023-07-29";1524;8231;5364;145;170;"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"5090@anonimo.com";;"False";;"2022-10-26";0;29;0;0;0;"MICROSOFT 365 F1";180
"2023-07-29";"3582@anonimo.com";;"False";;"2023-07-29";143;1424;860;15;69;"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"1393@anonimo.com";;"False";;"2023-07-28";630;8776;3852;1;14;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180
"2023-07-29";"5866@anonimo.com";;"False";;"2023-07-28";4;807;528;3;0;"MICROSOFT 365 BUSINESS BASIC";180
"2023-07-29";"3725@anonimo.com";;"False";;"2023-07-29";404;20636;2250;20;127;"MICROSOFT 365 BUSINESS PREMIUM+MICROSOFT FABRIC (FREE)+POWER BI PRO";180
"2023-07-29";"3789@anonimo.com";;"False";;"2023-07-28";538;3363;2898;150;119;"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+POWER BI PRO";180
"2023-07-29";"5889@anonimo.com";;"False";;"2023-07-18";9;502;123;0;0;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180
"2023-07-29";"3327@anonimo.com";;"False";;"2023-07-29";292;4711;4063;105;11;"POWER BI PRO+MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING";180
"2023-07-29";"5421@anonimo.com";;"False";;"2023-07-28";747;8679;8604;199;204;"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT STREAM TRIAL+PROJECT PLAN 3";180
"2023-07-29";"4731@anonimo.com";;"False";;"2023-07-28";154;417;506;0;101;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180
"2023-07-29";"3369@anonimo.com";;"False";;"2023-07-29";1025;6166;4735;92;20;"MICROSOFT 365 E3+POWER BI PRO+ENTERPRISE MOBILITY + SECURITY E3";180
"2023-07-29";"4611@anonimo.com";;"False";;"2023-07-29";2910;18995;7238;106;115;"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT STREAM TRIAL+ENTERPRISE MOBILITY + SECURITY E3";180
"2023-07-29";"4525@anonimo.com";;"False";;"2023-07-29";1531;9361;9384;114;143;"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN";180
"2023-07-29";"4831@anonimo.com";;"False";;"2023-07-28";1327;8068;8079;3;25;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180
"2023-07-29";"5327@anonimo.com";;"False";;"2023-07-29";781;17159;15676;7;27;"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180
"2023-07-29";"1370@anonimo.com";;"False";;"2023-05-16";1;38;0;0;0;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180
"2023-07-29";"1337@anonimo.com";;"False";;"2023-07-28";443;12071;5367;0;5;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180
"2023-07-29";"5016@anonimo.com";;"False";;"2023-07-28";998;5864;1600;121;246;"VISIO PLAN 2+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"5145@anonimo.com";;"False";;"2023-07-28";524;3321;3683;71;109;"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+POWER BI PRO";180
"2023-07-29";"3468@anonimo.com";;"False";;"2023-07-28";467;8495;5822;0;6;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180
"2023-07-29";"4371@anonimo.com";;"False";;"2023-07-28";132;1024;1046;1;103;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT POWER APPS FOR DEVELOPER+VISIO PLAN 2";180
"2023-07-29";"4734@anonimo.com";;"False";;"2023-07-28";9;67;26;1;5;"MICROSOFT 365 E3";180
"2023-07-29";"3829@anonimo.com";;"False";;"2023-07-28";172;755;710;1;97;"MICROSOFT 365 BUSINESS BASIC";180
"2023-07-29";"5815@anonimo.com";;"False";;"2023-07-28";301;9991;946;13;68;"PROJECT PLAN 5+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+POWER VIRTUAL AGENTS VIRAL TRIAL+MICROSOFT POWER APPS FOR DEVELOPER+POWER PAGES VTRIAL FOR MAKERS";180
"2023-07-29";"4945@anonimo.com";;"False";;"2023-07-29";613;13140;4743;20;56;"MICROSOFT POWER AUTOMATE FREE+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 AUDIO CONFERENCING+PROJECT PLAN 5+WINDOWS 10/11 ENTERPRISE E5+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180
"2023-07-29";"4997@anonimo.com";;"False";;"2023-07-04";2;8;3;0;0;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT TEAMS EXPLORATORY";180
"2023-07-29";"5044@anonimo.com";;"False";;"2023-07-28";25;477;234;0;0;"MICROSOFT 365 F1";180
"2023-07-29";"4074@anonimo.com";;"False";;"2023-07-29";516;5877;5446;51;82;"MICROSOFT POWER AUTOMATE FREE+ENTERPRISE MOBILITY + SECURITY E3+PROJECT PLAN 5+VISIO PLAN 2+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5";180
"2023-07-29";"5371@anonimo.com";;"False";;"2023-07-29";1006;6785;7605;129;173;"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"3225@anonimo.com";;"False";;"2023-07-29";352;2780;1825;28;127;"VISIO PLAN 2+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+PROJECT PLAN 5";180
"2023-07-29";"1175@anonimo.com";;"False";;"2023-07-28";664;5043;5303;79;51;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+DYNAMICS 365 CUSTOMER VOICE USL+POWERAPPS AND LOGIC FLOWS+MICROSOFT 365 E3";180
"2023-07-29";"3340@anonimo.com";;"False";;"2023-07-28";60;999;911;0;29;"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM";180
"2023-07-29";"5694@anonimo.com";;"False";;"2023-07-28";1018;11372;4179;104;110;"MICROSOFT 365 E5+PROJECT PLAN 5+MICROSOFT FABRIC (FREE)+MICROSOFT 365 AUDIO CONFERENCING";180
"2023-07-29";"1059@anonimo.com";;"False";;"2023-07-29";1175;92820;7308;0;0;"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4174@anonimo.com";;"False";;"2023-07-18";3;32;25;1;2;"MICROSOFT 365 F1+MICROSOFT FABRIC (FREE)";180
"2023-07-29";"4453@anonimo.com";;"False";;"2023-07-17";35;380;309;0;18;"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+POWER VIRTUAL AGENTS VIRAL TRIAL";180
"2023-07-29";"3849@anonimo.com";;"False";;"2023-07-29";383;6279;2026;46;62;"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180
"2023-07-29";"3299@anonimo.com";;"False";;"2023-07-28";78;66797;1668;0;43;"ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180
"2023-07-29";"4875@anonimo.com";;"False";;"2023-07-28";792;4762;3673;107;121;"MICROSOFT 365 E3+POWER BI PRO";180
"2023-07-29";"4200@anonimo.com";;"False";;"2023-07-28";583;119766;113374;24;117;"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E5";180
"2023-07-29";"3238@anonimo.com";;"False";;"2023-07-28";390;6272;3;65;3;"POWER BI PRO+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180
"2023-07-29";"3295@anonimo.com";;"False";;"2023-07-28";317;2689;2745;2;12;"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180
"2023-07-29";"1234@anonimo.com";;"False";;"2023-07-28";66;730;730;0;16;"MICROSOFT FABRIC (FREE)+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180
"2023-07-29";"5738@anonimo.com";;"False";;"2023-07-28";117;439;444;0;39;"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4153@anonimo.com";;"False";;"2023-07-28";332;3042;3028;2;1;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4777@anonimo.com";;"False";;"2023-07-29";206;64315;1224;0;5;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1+POWER BI PRO";180
"2023-07-29";"1019@anonimo.com";;"False";;"2023-06-06";1;37;17;0;0;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT STREAM TRIAL+MICROSOFT 365 F1";180
"2023-07-29";"4054@anonimo.com";;"False";;"2023-07-28";83;537;165;0;1;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1";180
"2023-07-29";"3787@anonimo.com";;"False";;"2023-07-24";112;2354;698;1;11;"MICROSOFT 365 E5+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 AUDIO CONFERENCING+VISIO PLAN 2+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4750@anonimo.com";;"False";;"2023-07-28";1363;14014;3514;609;265;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5+PROJECT PLAN 5+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5";180
"2023-07-29";"901@anonimo.com";;"False";;"2023-07-27";6;47273;158;0;0;"MICROSOFT FABRIC (FREE)";180
"2023-07-29";"3570@anonimo.com";;"False";;"2023-02-01";0;8;7;0;0;;180
"2023-07-29";"1049@anonimo.com";;"False";;"2023-05-17";1;9;0;0;0;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180
"2023-07-29";"3256@anonimo.com";;"False";;"2023-07-28";66;823;586;2;37;"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 F1";180
"2023-07-29";"4065@anonimo.com";;"False";;"2023-07-29";944;3780;3531;314;179;"DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT STREAM TRIAL";180
"2023-07-29";"1046@anonimo.com";;"False";;"2023-07-28";36;42948;1037;0;1;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS BASIC";180
"2023-07-29";"5168@anonimo.com";;"False";;"2023-07-28";39;807;666;15;14;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180
"2023-07-29";"1273@anonimo.com";;"False";;"2023-07-14";874;9213;4348;0;1;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"1473@anonimo.com";;"False";;"2023-07-28";567;3851;5411;54;167;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180
"2023-07-29";"4638@anonimo.com";;"False";;"2023-07-29";680;38084;8405;0;34;"ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER APPS PLAN 2 TRIAL+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5";180
"2023-07-29";"4116@anonimo.com";;"False";;"2023-07-29";892;11545;4382;165;95;"POWERAPPS AND LOGIC FLOWS+MICROSOFT POWER APPS PLAN 2 TRIAL+MICROSOFT 365 E5+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+MICROSOFT 365 AUDIO CONFERENCING+DYNAMICS 365 CUSTOMER VOICE USL+WINDOWS 10/11 ENTERPRISE E5";180
"2023-07-29";"1469@anonimo.com";;"False";;"2023-07-28";91;5308;4886;0;0;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4946@anonimo.com";;"False";;"2023-07-29";3975;4384;3731;19;58;"POWERAPPS AND LOGIC FLOWS+POWER BI PRO+MICROSOFT 365 E3+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+MICROSOFT POWER AUTOMATE FREE+DYNAMICS 365 CUSTOMER VOICE USL";180
"2023-07-29";"3914@anonimo.com";;"False";;"2023-07-28";421;2400;1210;44;133;"MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT STREAM TRIAL";180
"2023-07-29";"5821@anonimo.com";;"False";;"2023-07-29";619;6210;3523;137;185;"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"5399@anonimo.com";;"False";;"2023-07-28";621;2075;2333;68;263;"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4210@anonimo.com";;"False";;"2023-07-29";728;2766;3992;800;277;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"1195@anonimo.com";;"False";;"2023-07-29";728;47850;5560;0;2;"MICROSOFT 365 E3";180
"2023-07-29";"587@anonimo.com";;"False";;"2023-07-29";1937;15327;12036;135;399;"MICROSOFT 365 E5+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+MICROSOFT 365 AUDIO CONFERENCING";180
"2023-07-29";"4761@anonimo.com";;"False";;"2023-07-28";439;105692;15496;27;91;"MICROSOFT 365 E5+RIGHTS MANAGEMENT ADHOC+VISIO PLAN 2+PROJECT PLAN 5";180
"2023-07-29";"5507@anonimo.com";;"False";;"2023-07-28";292;10086;4355;9;29;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4841@anonimo.com";;"False";;"2023-07-29";1304;9650;9720;12;4;"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180
"2023-07-29";"4924@anonimo.com";;"False";;"2023-07-21";1264;7735;6946;1;0;"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180
"2023-07-29";"1487@anonimo.com";;"False";;"2023-07-28";126;1143;1158;0;120;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT POWER APPS FOR DEVELOPER+VISIO PLAN 2+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180
"2023-07-29";"4573@anonimo.com";;"False";;"2023-07-28";318;661658;32396;30;14;"MICROSOFT 365 E5+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180
"2023-07-29";"5054@anonimo.com";;"False";;"2023-07-29";1285;2820;1900;1304;313;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+PROJECT PLAN 5+POWER BI PRO";180
"2023-07-29";"4187@anonimo.com";;"False";;"2023-07-28";101;1105;776;2;22;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180
"2023-07-29";"5133@anonimo.com";;"False";;"2023-07-28";367;21762;1404;5;95;"WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+POWER BI PRO";180
"2023-07-29";"4501@anonimo.com";;"False";;"2023-07-28";33;7984;344;2;3;"MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5";180
"2023-07-29";"5840@anonimo.com";;"False";;"2023-07-28";139;6887;6486;49;12;"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 BUSINESS PREMIUM";180
"2023-07-29";"3496@anonimo.com";;"False";;"2023-07-28";380;10790;5950;52;69;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+MICROSOFT 365 E5";180
"2023-07-29";"1426@anonimo.com";;"False";;"2023-07-28";101;5729;428;5;43;"WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE+VISIO PLAN 2+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5+ENTERPRISE MOBILITY + SECURITY E3+PROJECT PLAN 5";180
"2023-07-29";"5315@anonimo.com";;"False";;"2023-07-28";369;8062;1479;27;98;"MICROSOFT 365 E5+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4843@anonimo.com";;"False";;"2023-07-28";109;2406;779;1;7;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+POWER BI PRO";180
"2023-07-29";"4417@anonimo.com";;"False";;"2023-07-28";1327;8706;8872;0;73;"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5";180
"2023-07-29";"4337@anonimo.com";;"False";;"2023-07-28";38;1332;1353;0;22;"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM";180
"2023-07-29";"1509@anonimo.com";;"False";;"2020-03-05";0;427;0;0;0;"MICROSOFT 365 E3";180
"2023-07-29";"1169@anonimo.com";;"False";;"2023-07-28";167;48468;33526;3;24;"WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+MICROSOFT 365 AUDIO CONFERENCING";180
"2023-07-29";"1331@anonimo.com";;"False";;"2023-07-28";150;1708;815;57;55;"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"3960@anonimo.com";;"False";;"2023-07-28";982;8967;8961;0;5;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"3709@anonimo.com";;"False";;"2023-07-18";599;3431;2679;108;190;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5";180
"2023-07-29";"787@anonimo.com";;"False";;"2023-07-28";290;2781;1272;0;13;"MICROSOFT 365 E3";180
"2023-07-29";"3631@anonimo.com";;"False";;"2023-07-29";2016;10714;3378;241;232;"ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT 365 AUDIO CONFERENCING";180
"2023-07-29";"1488@anonimo.com";;"False";;"2023-07-28";52;2364;2303;0;0;"MICROSOFT 365 E3";180
"2023-07-29";"3554@anonimo.com";;"False";;"2023-07-28";573;2881;2821;76;103;"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4079@anonimo.com";;"False";;"2023-07-20";3;1590;257;0;0;"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180
"2023-07-29";"4140@anonimo.com";;"False";;"2023-07-28";300;108944;1511;0;22;"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180
"2023-07-29";"3874@anonimo.com";;"False";;"2023-04-18";7;301;95;3;3;;180
"2023-07-29";"4753@anonimo.com";;"False";;"2023-07-25";0;35;3;0;0;"MICROSOFT 365 BUSINESS BASIC";180
"2023-07-29";"3234@anonimo.com";;"False";;"2023-07-28";98;2547;1693;7;3;"MICROSOFT 365 E5+VISIO PLAN 2+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 AUDIO CONFERENCING";180
"2023-07-29";"1461@anonimo.com";;"False";;"2023-05-03";1;9;0;0;0;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180
"2023-07-29";"4925@anonimo.com";;"False";;"2023-07-28";833;10635;3156;0;1;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180
"2023-07-29";"3670@anonimo.com";;"False";;"2023-07-28";72;5805;452;8;16;"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180
"2023-07-29";"4481@anonimo.com";;"False";;"2023-07-27";66;554;232;0;2;"POWER BI PRO+MICROSOFT 365 F1";180
"2023-07-29";"3728@anonimo.com";;"False";;"2023-07-28";483;2707;2356;66;141;"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"5311@anonimo.com";;"False";;"2023-07-28";246;4088;1097;2;31;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180
"2023-07-29";"3401@anonimo.com";;"False";;"2023-07-28";80;42554;539;14;2;"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO";180
"2023-07-29";"4720@anonimo.com";;"False";;"2023-07-28";86;1094;2149;2;63;"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"3889@anonimo.com";;"False";;"2023-07-28";2279;11172;10445;541;236;"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5+WINDOWS 10/11 ENTERPRISE E5+PROJECT PLAN 5";180
"2023-07-29";"5137@anonimo.com";;"False";;"2023-07-28";61;584;703;10;32;"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180
"2023-07-29";"3495@anonimo.com";;"False";;"2023-07-29";1195;6725;5230;283;163;"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"1485@anonimo.com";;"False";;"2023-07-27";198;51615;7221;0;0;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"3467@anonimo.com";;"False";;"2023-07-18";11;511;12;0;1;"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER APPS FOR DEVELOPER+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"5455@anonimo.com";;"False";;"2023-07-28";658;7674;7674;4;57;"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"4040@anonimo.com";;"False";;"2023-07-29";32;228;218;3;5;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+POWER BI PRO";180
"2023-07-29";"4078@anonimo.com";;"False";;"2023-07-28";3160;35588;35347;0;23;"MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180
"2023-07-29";"3251@anonimo.com";;"False";;"2023-07-29";2624;19245;6990;142;532;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+PROJECT PLAN 5+MICROSOFT 365 E5";180
"2023-07-29";"3386@anonimo.com";;"False";;"2023-07-28";71;515;513;0;14;"MICROSOFT 365 F1+MICROSOFT FABRIC (FREE)";180
