"Report Refresh Date";"User Principal Name";"Display Name";"Is Deleted";"Deleted Date";"Last Activity Date";"Report Period";"Created Date";"Item Count";"Storage Used (Byte)";"Issue Warning Quota (Byte)";"Prohibit Send Quota (Byte)";"Prohibit Send/Receive Quota (Byte)";"Deleted Item Count";"Deleted Item Size (Byte)";"Deleted Item Quota (Byte)";"Has Archive";"Recipient Type"
"2023-07-29";"1473@anonimo.com";;"False";;"2023-07-28";180;"2022-12-30";5420;2472045380;105226698752;106300440576;107374182400;2476;310951707;107374182400;"False";"User"
"2023-07-29";"5402@anonimo.com";;"False";;"2023-07-28";180;"2021-07-01";12500;2478326999;105226698752;106300440576;107374182400;5824;4306215065;107374182400;"False";"User"
"2023-07-29";"4544@anonimo.com";;"False";;"2023-07-28";180;"2021-07-16";18425;2463139575;105226698752;106300440576;107374182400;1018379;45094456553;107374182400;"True";"User"
"2023-07-29";"4749@anonimo.com";;"False";;"2023-07-27";180;"2021-04-20";10247;2445431536;105226698752;106300440576;107374182400;12299;2066565133;107374182400;"False";"User"
"2023-07-29";"4825@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";14466;2405233664;105226698752;106300440576;107374182400;34308;5876708623;107374182400;"False";"User"
"2023-07-29";"4430@anonimo.com";;"False";;"2023-07-28";180;"2022-07-07";17329;2334748214;105226698752;106300440576;107374182400;464;148854223;107374182400;"False";"User"
"2023-07-29";"1506@anonimo.com";;"False";;;180;"2023-04-10";331;46404860;2104492032;2125463552;2147483648;106;12314872;107374182400;"False";"User"
"2023-07-29";"5286@anonimo.com";;"False";;"2020-03-31";180;"2021-01-24";1705;1152341645;52613349376;53150220288;53687091200;1512;4644673;107374182400;"False";"Shared"
"2023-07-29";"4266@anonimo.com";;"False";;"2023-07-25";180;"2023-01-27";20870;2299352334;105226698752;106300440576;107374182400;17341;381425167;107374182400;"False";"User"
"2023-07-29";"5122@anonimo.com";;"False";;"2023-07-28";180;"2022-12-20";7787;2280336451;105226698752;106300440576;107374182400;1069;231152571;107374182400;"False";"User"
"2023-07-29";"1477@anonimo.com";;"False";;"2023-07-28";180;"2023-01-05";14031;2268563755;105226698752;106300440576;107374182400;496;149825634;107374182400;"False";"User"
"2023-07-29";"1331@anonimo.com";;"False";;"2023-07-28";180;"2022-01-19";7081;2233016075;105226698752;106300440576;107374182400;3480;479126979;107374182400;"False";"User"
"2023-07-29";"5882@anonimo.com";;"False";;"2023-07-28";180;"2021-04-29";9542;2163000105;105226698752;106300440576;107374182400;3777;492494341;107374182400;"False";"User"
"2023-07-29";"5885@anonimo.com";;"False";;"2020-10-09";180;"2021-01-24";9816;1034425239;52613349376;53150220288;53687091200;351;36400198;107374182400;"False";"Shared"
"2023-07-29";"1037@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";5812;2041899397;105226698752;106300440576;107374182400;152981;14117889599;107374182400;"False";"User"
"2023-07-29";"979@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";8324;2021054912;105226698752;106300440576;107374182400;49837;14758257226;107374182400;"False";"User"
"2023-07-29";"5242@anonimo.com";;"False";;"2023-07-28";180;"2022-02-10";9771;1884408404;105226698752;106300440576;107374182400;6060;423768014;107374182400;"False";"Shared"
"2023-07-29";"5576@anonimo.com";;"False";;"2023-07-29";180;"2021-09-22";3164;934886663;52613349376;53150220288;53687091200;4236;1068500275;107374182400;"False";"Shared"
"2023-07-29";"1426@anonimo.com";;"False";;"2023-07-28";180;"2022-06-15";5870;1794889066;105226698752;106300440576;107374182400;15432;3526846267;107374182400;"False";"User"
"2023-07-29";"3295@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";8574;1801888456;105226698752;106300440576;107374182400;2352;726292042;107374182400;"False";"User"
"2023-07-29";"3553@anonimo.com";;"False";;"2023-07-28";180;"2023-05-09";3146;1788620566;105226698752;106300440576;107374182400;1369;346688148;107374182400;"False";"User"
"2023-07-29";"4882@anonimo.com";;"False";;"2023-07-28";180;"2022-09-01";4180;1788256538;105226698752;106300440576;107374182400;4545;211552969;107374182400;"False";"User"
"2023-07-29";"3744@anonimo.com";;"False";;"2023-07-28";180;"2022-12-01";5744;888780414;52613349376;53150220288;53687091200;8722;706086236;107374182400;"False";"User"
"2023-07-29";"4079@anonimo.com";;"False";;"2023-07-20";180;"2021-05-05";9228;1778776772;105226698752;106300440576;107374182400;5573;625002443;107374182400;"False";"User"
"2023-07-29";"4931@anonimo.com";;"False";;"2023-07-29";180;"2023-01-06";6979;1761643665;105226698752;106300440576;107374182400;3197;585753151;107374182400;"False";"User"
"2023-07-29";"4821@anonimo.com";;"False";;"2022-10-28";180;"2021-01-24";3488;857499143;52613349376;53150220288;53687091200;1048;152545968;107374182400;"False";"Shared"
"2023-07-29";"1238@anonimo.com";;"False";;"2023-06-28";180;"2021-04-19";21686;1715109511;105226698752;106300440576;107374182400;238;32573811;107374182400;"False";"User"
"2023-07-29";"3728@anonimo.com";;"False";;"2023-07-28";180;"2023-04-03";4141;1703014012;105226698752;106300440576;107374182400;8708;195724892;107374182400;"False";"User"
"2023-07-29";"5571@anonimo.com";;"False";;"2023-07-28";180;"2022-09-22";4303;843307704;52613349376;53150220288;53687091200;31;17959045;107374182400;"False";"Shared"
"2023-07-29";"4565@anonimo.com";;"False";;;180;"2023-07-10";119;33846008;2104492032;2125463552;2147483648;4;22798;107374182400;"False";"User"
"2023-07-29";"1370@anonimo.com";;"False";;"2023-05-16";180;"2022-04-01";286;32548513;2104492032;2125463552;2147483648;60;11204575;107374182400;"False";"User"
"2023-07-29";"1234@anonimo.com";;"False";;"2023-07-28";180;"2021-03-17";12345;1619853904;105226698752;106300440576;107374182400;11202;1042041824;107374182400;"False";"Shared"
"2023-07-29";"992@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";5616;1612963713;105226698752;106300440576;107374182400;23566;4082792007;107374182400;"False";"User"
"2023-07-29";"5058@anonimo.com";;"False";;"2023-07-28";180;"2023-06-12";31156;1570432618;105226698752;106300440576;107374182400;426333;9788295251;107374182400;"False";"User"
"2023-07-29";"3397@anonimo.com";;"False";;"2023-07-28";180;"2023-04-06";5723;1559412647;105226698752;106300440576;107374182400;5051;137639507;107374182400;"False";"User"
"2023-07-29";"5775@anonimo.com";;"False";;"2023-07-27";180;"2021-01-24";3113;778006885;52613349376;53150220288;53687091200;2360;3376468313;107374182400;"False";"User"
"2023-07-29";"5845@anonimo.com";;"False";;"2023-07-26";180;"2021-05-31";4369;1529930323;105226698752;106300440576;107374182400;2479;372462864;107374182400;"False";"User"
"2023-07-29";"4861@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";3940;756005355;52613349376;53150220288;53687091200;2234;130618857;107374182400;"False";"User"
"2023-07-29";"808@anonimo.com";;"False";;"2023-07-29";180;"2021-01-24";10875;1496307496;105226698752;106300440576;107374182400;102666;18722863925;107374182400;"False";"User"
"2023-07-29";"3737@anonimo.com";;"False";;"2023-07-28";180;"2022-06-02";4829;1477041449;105226698752;106300440576;107374182400;26137;2486391344;107374182400;"False";"User"
"2023-07-29";"4838@anonimo.com";;"False";;"2023-02-10";180;"2023-02-10";11879;723165728;52613349376;53150220288;53687091200;51;10338059;107374182400;"False";"Shared"
"2023-07-29";"5699@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";10164;1442939161;105226698752;106300440576;107374182400;903;39172044;107374182400;"True";"User"
"2023-07-29";"1350@anonimo.com";;"False";;"2023-07-28";180;"2022-03-02";7317;1444314779;105226698752;106300440576;107374182400;43773;4106506621;107374182400;"False";"User"
"2023-07-29";"4591@anonimo.com";;"False";;"2023-07-28";180;"2023-01-06";4022;1417121028;105226698752;106300440576;107374182400;8816;1964483818;107374182400;"False";"User"
"2023-07-29";"4039@anonimo.com";;"False";;"2023-07-28";180;"2022-08-11";314;27535818;2104492032;2125463552;2147483648;32;7695493;107374182400;"False";"User"
"2023-07-29";"5399@anonimo.com";;"False";;"2023-07-28";180;"2022-09-12";5783;1376807844;105226698752;106300440576;107374182400;8013;489228746;107374182400;"False";"User"
"2023-07-29";"1352@anonimo.com";;"False";;"2023-07-07";180;"2022-02-28";4375;1371913803;105226698752;106300440576;107374182400;614;134027372;107374182400;"False";"User"
"2023-07-29";"1488@anonimo.com";;"False";;"2023-07-28";180;"2023-02-16";2680;1360040386;105226698752;106300440576;107374182400;619;268840040;107374182400;"False";"User"
"2023-07-29";"3554@anonimo.com";;"False";;"2023-07-28";180;"2023-05-31";4119;1351425756;105226698752;106300440576;107374182400;9989;222006586;107374182400;"False";"User"
"2023-07-29";"5319@anonimo.com";;"False";;"2023-07-28";180;"2022-07-15";250;25932328;2104492032;2125463552;2147483648;49;8638765;107374182400;"False";"User"
"2023-07-29";"4291@anonimo.com";;"False";;"2023-07-29";180;"2023-04-28";3015;1267229663;105226698752;106300440576;107374182400;3089;237987704;107374182400;"False";"User"
"2023-07-29";"5223@anonimo.com";;"False";;;180;"2021-01-24";12309;1265874731;105226698752;106300440576;107374182400;2630;320237496;107374182400;"False";"Shared"
"2023-07-29";"3453@anonimo.com";;"False";;"2023-07-28";180;"2022-09-22";3755;604160243;52613349376;53150220288;53687091200;1126;431884247;107374182400;"False";"Shared"
"2023-07-29";"4337@anonimo.com";;"False";;"2023-07-28";180;"2021-02-09";2109;603881381;52613349376;53150220288;53687091200;299;100320473;107374182400;"False";"User"
"2023-07-29";"1239@anonimo.com";;"False";;"2023-07-27";180;"2021-04-22";12076;1184098546;105226698752;106300440576;107374182400;9963;696709989;107374182400;"False";"User"
"2023-07-29";"4309@anonimo.com";;"False";;"2023-05-30";180;"2023-05-30";2838;1162343503;105226698752;106300440576;107374182400;207;28248520;107374182400;"False";"User"
"2023-07-29";"5285@anonimo.com";;"False";;"2023-07-29";180;"2023-04-17";5279;1139762203;105226698752;106300440576;107374182400;7196;360729570;107374182400;"False";"User"
"2023-07-29";"4287@anonimo.com";;"False";;"2023-07-28";180;"2023-04-26";2147;1148630028;105226698752;106300440576;107374182400;1494;214370403;107374182400;"False";"User"
"2023-07-29";"3781@anonimo.com";;"False";;"2023-07-27";180;"2021-06-14";4186;1032180274;105226698752;106300440576;107374182400;2320;184228009;107374182400;"False";"User"
"2023-07-29";"4187@anonimo.com";;"False";;"2023-07-28";180;"2022-09-16";2778;1019670201;105226698752;106300440576;107374182400;589;152158746;107374182400;"False";"User"
"2023-07-29";"1401@anonimo.com";;"False";;"2023-07-28";180;"2022-05-19";4147;992768524;105226698752;106300440576;107374182400;4264;338369035;107374182400;"False";"User"
"2023-07-29";"5536@anonimo.com";;"False";;"2023-07-29";180;"2021-01-24";11970;981810460;105226698752;106300440576;107374182400;44824;15603759148;107374182400;"False";"User"
"2023-07-29";"4731@anonimo.com";;"False";;"2023-07-28";180;"2022-04-26";3240;969074331;105226698752;106300440576;107374182400;4783;361884240;107374182400;"False";"User"
"2023-07-29";"4063@anonimo.com";;"False";;"2023-07-28";180;"2023-06-01";1678;974645839;105226698752;106300440576;107374182400;983;567056061;107374182400;"False";"User"
"2023-07-29";"3685@anonimo.com";;"False";;"2023-07-03";180;"2021-01-24";3612;959781178;105226698752;106300440576;107374182400;216;186626386;107374182400;"False";"User"
"2023-07-29";"1509@anonimo.com";;"False";;"2020-03-05";180;"2021-01-24";6230;953940764;105226698752;106300440576;107374182400;2211;429918402;107374182400;"False";"User"
"2023-07-29";"4832@anonimo.com";;"False";;"2023-07-28";180;"2022-10-11";1829;475395110;52613349376;53150220288;53687091200;769;317163406;107374182400;"False";"User"
"2023-07-29";"1128@anonimo.com";;"False";;;180;"2021-02-08";628;18767130;2104492032;2125463552;2147483648;14;1320114;107374182400;"False";"User"
"2023-07-29";"3512@anonimo.com";;"False";;"2022-09-30";180;"2022-02-21";1370;465416053;52613349376;53150220288;53687091200;309;94304208;107374182400;"False";"Shared"
"2023-07-29";"4213@anonimo.com";;"False";;"2021-11-30";180;"2021-01-24";2762;466962813;52613349376;53150220288;53687091200;1018;126025815;107374182400;"False";"Shared"
"2023-07-29";"3550@anonimo.com";;"False";;"2023-07-21";180;"2021-01-24";4068;909847547;105226698752;106300440576;107374182400;1535;339903204;107374182400;"False";"User"
"2023-07-29";"3582@anonimo.com";;"False";;"2023-07-29";180;"2023-05-09";1787;901498171;105226698752;106300440576;107374182400;2986;159404162;107374182400;"False";"User"
"2023-07-29";"4490@anonimo.com";;"False";;"2023-07-28";180;"2022-07-25";230;17735648;2104492032;2125463552;2147483648;108;2556800;107374182400;"False";"User"
"2023-07-29";"1047@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";6742;869054342;105226698752;106300440576;107374182400;2870;194595643;107374182400;"False";"User"
"2023-07-29";"4204@anonimo.com";;"False";;"2023-07-29";180;"2022-10-14";2369;864118397;105226698752;106300440576;107374182400;4327;245576294;107374182400;"False";"User"
"2023-07-29";"5054@anonimo.com";;"False";;"2023-07-29";180;"2022-04-01";7164;846764448;105226698752;106300440576;107374182400;41814;2267215861;107374182400;"False";"User"
"2023-07-29";"1339@anonimo.com";;"False";;"2023-07-28";180;"2022-01-31";3218;808499740;105226698752;106300440576;107374182400;36381;3787226445;107374182400;"False";"User"
"2023-07-29";"3829@anonimo.com";;"False";;"2023-07-28";180;"2023-04-12";1242;394541979;52613349376;53150220288;53687091200;1791;205399398;107374182400;"False";"User"
"2023-07-29";"1099@anonimo.com";;"False";;"2023-07-27";180;"2021-01-24";2074;772158474;105226698752;106300440576;107374182400;1887;492909839;107374182400;"False";"User"
"2023-07-29";"3884@anonimo.com";;"False";;"2023-07-04";180;"2021-01-24";3406;375477342;52613349376;53150220288;53687091200;1298;1017820698;107374182400;"False";"Shared"
"2023-07-29";"5311@anonimo.com";;"False";;"2023-07-28";180;"2023-04-03";4564;746309677;105226698752;106300440576;107374182400;1242;150464516;107374182400;"False";"User"
"2023-07-29";"3945@anonimo.com";;"False";;"2023-07-29";180;"2022-01-21";2547;744843854;105226698752;106300440576;107374182400;3014;569149806;107374182400;"False";"User"
"2023-07-29";"4511@anonimo.com";;"False";;"2023-07-28";180;"2022-09-01";3429;703805478;105226698752;106300440576;107374182400;2264;94912547;107374182400;"False";"User"
"2023-07-29";"5714@anonimo.com";;"False";;"2023-07-28";180;"2022-02-04";3578;705176243;105226698752;106300440576;107374182400;614;127074400;107374182400;"False";"User"
"2023-07-29";"5577@anonimo.com";;"False";;"2023-07-28";180;"2023-02-17";3970;690031061;105226698752;106300440576;107374182400;1139;136017356;107374182400;"False";"Shared"
"2023-07-29";"1478@anonimo.com";;"False";;"2023-07-28";180;"2023-01-19";1892;343613887;52613349376;53150220288;53687091200;939;72928982;107374182400;"False";"User"
"2023-07-29";"4588@anonimo.com";;"False";;"2023-07-28";180;"2023-04-28";4228;696979092;105226698752;106300440576;107374182400;5528;257526245;107374182400;"False";"User"
"2023-07-29";"3265@anonimo.com";;"False";;"2023-07-29";180;"2023-03-17";2240;694778974;105226698752;106300440576;107374182400;5191;237200598;107374182400;"False";"User"
"2023-07-29";"1419@anonimo.com";;"False";;"2023-07-28";180;"2022-06-03";2360;682931045;105226698752;106300440576;107374182400;989;220179757;107374182400;"False";"User"
"2023-07-29";"1344@anonimo.com";;"False";;"2023-07-28";180;"2022-02-09";2275;645000482;105226698752;106300440576;107374182400;12149;2698811266;107374182400;"False";"User"
"2023-07-29";"3340@anonimo.com";;"False";;"2023-07-28";180;"2022-04-18";1493;317783210;52613349376;53150220288;53687091200;209;17977561;107374182400;"False";"User"
"2023-07-29";"4396@anonimo.com";;"False";;"2023-05-11";180;"2021-01-24";3007;308514921;52613349376;53150220288;53687091200;593;2743258;107374182400;"False";"Shared"
"2023-07-29";"4954@anonimo.com";;"False";;"2023-07-28";180;"2022-09-02";3970;605232356;105226698752;106300440576;107374182400;3104;164709853;107374182400;"False";"User"
"2023-07-29";"1100@anonimo.com";;"False";;;180;"2021-01-24";649;11930291;2104492032;2125463552;2147483648;2;156834;107374182400;"False";"User"
"2023-07-29";"4952@anonimo.com";;"False";;"2023-04-20";180;"2022-07-05";1430;585242229;105226698752;106300440576;107374182400;599;222320295;107374182400;"False";"User"
"2023-07-29";"1046@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";2848;288895144;52613349376;53150220288;53687091200;57168;4432863722;107374182400;"False";"User"
"2023-07-29";"1461@anonimo.com";;"False";;"2023-05-03";180;"2022-08-30";243;11317532;2104492032;2125463552;2147483648;4;164997;107374182400;"False";"User"
"2023-07-29";"4174@anonimo.com";;"False";;"2023-07-18";180;"2023-04-17";294;11247019;2104492032;2125463552;2147483648;46;2309640;107374182400;"False";"User"
"2023-07-29";"3215@anonimo.com";;"False";;"2023-07-10";180;"2022-08-16";3450;543878067;105226698752;106300440576;107374182400;1095;101042243;107374182400;"False";"User"
"2023-07-29";"5565@anonimo.com";;"False";;"2023-07-28";180;"2023-03-20";1540;533083793;105226698752;106300440576;107374182400;2383;97611162;107374182400;"False";"User"
"2023-07-29";"5713@anonimo.com";;"False";;"2023-07-27";180;"2022-10-27";1355;523890845;105226698752;106300440576;107374182400;28218;1534689684;107374182400;"False";"User"
"2023-07-29";"5269@anonimo.com";;"False";;"2021-10-22";180;"2021-01-24";3675;253012999;52613349376;53150220288;53687091200;3518;329338823;107374182400;"False";"Shared"
"2023-07-29";"4843@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";3460;508476861;105226698752;106300440576;107374182400;12435;1447735197;107374182400;"False";"User"
"2023-07-29";"3989@anonimo.com";;"False";;"2023-07-01";180;"2021-01-24";2269;492194165;105226698752;106300440576;107374182400;32016;3322806041;107374182400;"False";"User"
"2023-07-29";"1147@anonimo.com";;"False";;"2023-04-11";180;"2021-01-24";5065;479316106;105226698752;106300440576;107374182400;624;31125271;107374182400;"False";"User"
"2023-07-29";"4227@anonimo.com";;"False";;"2023-07-28";180;"2022-10-27";2899;480041211;105226698752;106300440576;107374182400;208;24478908;107374182400;"False";"User"
"2023-07-29";"1487@anonimo.com";;"False";;"2023-07-28";180;"2023-02-16";1913;472147834;105226698752;106300440576;107374182400;1748;144016944;107374182400;"False";"User"
"2023-07-29";"5233@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";18277;463831159;105226698752;106300440576;107374182400;22558;5113997147;107374182400;"False";"User"
"2023-07-29";"934@anonimo.com";;"False";;"2020-10-06";180;"2021-01-24";9752;454994990;105226698752;106300440576;107374182400;5220;228249649;107374182400;"False";"Shared"
"2023-07-29";"5738@anonimo.com";;"False";;"2023-07-28";180;"2023-04-06";868;444790736;105226698752;106300440576;107374182400;1411;150862404;107374182400;"False";"User"
"2023-07-29";"901@anonimo.com";;"False";;"2023-07-27";180;"2021-01-24";5324;450343822;105226698752;106300440576;107374182400;68378;7226205583;107374182400;"False";"User"
"2023-07-29";"5163@anonimo.com";;"False";;"2022-12-07";180;"2021-01-24";3655;218415197;52613349376;53150220288;53687091200;6364;572448354;107374182400;"False";"Shared"
"2023-07-29";"5605@anonimo.com";;"False";;"2023-07-27";180;"2021-01-24";2888;433460306;105226698752;106300440576;107374182400;32768;4202465324;107374182400;"False";"User"
"2023-07-29";"5005@anonimo.com";;"False";;"2021-12-28";180;"2021-07-27";1033;214731523;52613349376;53150220288;53687091200;405;68640781;107374182400;"False";"Shared"
"2023-07-29";"5124@anonimo.com";;"False";;"2023-07-29";180;"2023-05-31";1207;408842061;105226698752;106300440576;107374182400;1969;270718032;107374182400;"False";"User"
"2023-07-29";"5265@anonimo.com";;"False";;"2023-07-27";180;"2022-12-27";1630;417972179;105226698752;106300440576;107374182400;2154;154840214;107374182400;"False";"User"
"2023-07-29";"3766@anonimo.com";;"False";;"2023-07-28";180;"2023-03-12";2708;398506755;105226698752;106300440576;107374182400;4434;76503102;107374182400;"False";"User"
"2023-07-29";"4279@anonimo.com";;"False";;"2021-11-29";180;"2021-01-24";1467;187191352;52613349376;53150220288;53687091200;1495;323830130;107374182400;"False";"Shared"
"2023-07-29";"4692@anonimo.com";;"False";;"2023-07-26";180;"2022-07-18";1405;367514029;105226698752;106300440576;107374182400;1035;190873496;107374182400;"False";"User"
"2023-07-29";"4453@anonimo.com";;"False";;"2023-07-17";180;"2022-06-20";1480;343826844;105226698752;106300440576;107374182400;1261;219538970;107374182400;"False";"User"
"2023-07-29";"4371@anonimo.com";;"False";;"2023-07-28";180;"2023-03-09";1922;336515464;105226698752;106300440576;107374182400;2955;208711168;107374182400;"False";"User"
"2023-07-29";"5782@anonimo.com";;"False";;"2023-07-28";180;"2023-05-02";3099;341451597;105226698752;106300440576;107374182400;7439;986007778;107374182400;"False";"User"
"2023-07-29";"3366@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";3248;320762446;105226698752;106300440576;107374182400;60332;3301593480;107374182400;"False";"User"
"2023-07-29";"3963@anonimo.com";;"False";;"2022-12-02";180;"2022-08-04";514;152792453;52613349376;53150220288;53687091200;417;81955271;107374182400;"False";"Shared"
"2023-07-29";"4677@anonimo.com";;"False";;"2023-07-27";180;"2023-07-17";190;6026405;2104492032;2125463552;2147483648;48;1171304;107374182400;"False";"User"
"2023-07-29";"3216@anonimo.com";;"False";;"2023-07-28";180;"2023-02-06";1528;291911709;105226698752;106300440576;107374182400;1175;50749576;107374182400;"False";"User"
"2023-07-29";"3467@anonimo.com";;"False";;"2023-07-18";180;"2022-12-30";942;280410160;105226698752;106300440576;107374182400;166;52485149;107374182400;"False";"User"
"2023-07-29";"4967@anonimo.com";;"False";;"2021-11-04";180;"2021-01-24";1644;138704398;52613349376;53150220288;53687091200;3989;263588338;107374182400;"False";"Shared"
"2023-07-29";"5000@anonimo.com";;"False";;"2023-07-28";180;"2023-03-23";2009;277912591;105226698752;106300440576;107374182400;6890;246434513;107374182400;"False";"User"
"2023-07-29";"5426@anonimo.com";;"False";;;180;"2023-07-10";72;5406119;2104492032;2125463552;2147483648;4;22856;107374182400;"False";"User"
"2023-07-29";"1149@anonimo.com";;"False";;"2021-03-30";180;"2021-01-24";1298;133025781;52613349376;53150220288;53687091200;625;16447062;107374182400;"False";"Shared"
"2023-07-29";"4441@anonimo.com";;"False";;"2023-04-28";180;"2022-07-18";1031;260789196;105226698752;106300440576;107374182400;494;136618595;107374182400;"False";"User"
"2023-07-29";"5168@anonimo.com";;"False";;"2023-07-28";180;"2023-02-14";1348;262793980;105226698752;106300440576;107374182400;659;46772239;107374182400;"False";"User"
"2023-07-29";"5137@anonimo.com";;"False";;"2023-07-28";180;"2023-05-10";1059;253727060;105226698752;106300440576;107374182400;2242;111485048;107374182400;"False";"User"
"2023-07-29";"3895@anonimo.com";;"False";;"2023-02-03";180;"2022-06-09";1151;250844082;105226698752;106300440576;107374182400;251;51251808;107374182400;"False";"User"
"2023-07-29";"4679@anonimo.com";;"False";;"2022-10-26";180;"2022-08-15";718;122812633;52613349376;53150220288;53687091200;443;96195224;107374182400;"False";"Shared"
"2023-07-29";"5613@anonimo.com";;"False";;"2023-07-20";180;"2023-06-26";139;4899614;2104492032;2125463552;2147483648;37;1113601;107374182400;"False";"User"
"2023-07-29";"3361@anonimo.com";;"False";;"2023-07-28";180;"2023-07-05";405;116492830;52613349376;53150220288;53687091200;322;20053520;107374182400;"False";"User"
"2023-07-29";"3734@anonimo.com";;"False";;"2023-07-26";180;"2021-06-04";1091;219074065;105226698752;106300440576;107374182400;3508;500727660;107374182400;"False";"User"
"2023-07-29";"4099@anonimo.com";;"False";;"2023-07-28";180;"2023-07-05";357;111485802;52613349376;53150220288;53687091200;225;28021613;107374182400;"False";"User"
"2023-07-29";"5866@anonimo.com";;"False";;"2023-07-28";180;"2023-07-10";936;108388144;52613349376;53150220288;53687091200;69;899844;107374182400;"False";"User"
"2023-07-29";"4547@anonimo.com";;"False";;"2021-11-26";180;"2021-01-24";1703;105361482;52613349376;53150220288;53687091200;414;37663803;107374182400;"False";"Shared"
"2023-07-29";"3983@anonimo.com";;"False";;"2023-07-28";180;"2023-06-19";870;210189242;105226698752;106300440576;107374182400;1448;37127868;107374182400;"False";"User"
"2023-07-29";"5066@anonimo.com";;"False";;"2023-07-28";180;"2023-06-30";338;196407048;105226698752;106300440576;107374182400;45;9979751;107374182400;"False";"User"
"2023-07-29";"3874@anonimo.com";;"False";;"2023-04-18";180;"2022-12-05";914;184827695;105226698752;106300440576;107374182400;336;86436563;107374182400;"False";"User"
"2023-07-29";"3372@anonimo.com";;"False";;"2023-04-13";180;"2022-12-20";811;170335845;105226698752;106300440576;107374182400;421;111112542;107374182400;"False";"User"
"2023-07-29";"4521@anonimo.com";;"False";;"2023-07-24";180;"2023-04-13";728;162014870;105226698752;106300440576;107374182400;330;65202504;107374182400;"False";"User"
"2023-07-29";"5552@anonimo.com";;"False";;"2023-04-10";180;"2021-03-23";1017;169675267;105226698752;106300440576;107374182400;112;26998437;107374182400;"False";"User"
"2023-07-29";"4812@anonimo.com";;"False";;"2021-09-27";180;"2021-06-25";624;79110258;52613349376;53150220288;53687091200;217;22503473;107374182400;"False";"Shared"
"2023-07-29";"4160@anonimo.com";;"False";;"2022-03-21";180;"2021-09-06";479;79877613;52613349376;53150220288;53687091200;120;636062280;107374182400;"False";"Shared"
"2023-07-29";"4077@anonimo.com";;"False";;"2023-07-28";180;"2023-07-05";373;72230914;52613349376;53150220288;53687091200;559;13115744;107374182400;"False";"User"
"2023-07-29";"3497@anonimo.com";;"False";;"2023-07-29";180;"2023-03-08";595;143136523;105226698752;106300440576;107374182400;178;47341102;107374182400;"False";"User"
"2023-07-29";"3409@anonimo.com";;"False";;"2023-07-28";180;"2023-06-01";785;132166930;105226698752;106300440576;107374182400;222;15881305;107374182400;"False";"User"
"2023-07-29";"4033@anonimo.com";;"False";;"2023-07-28";180;"2023-07-19";1298;134723615;105226698752;106300440576;107374182400;4629;295918437;107374182400;"False";"User"
"2023-07-29";"1034@anonimo.com";;"False";;;180;"2021-01-24";976;60357164;52613349376;53150220288;53687091200;789;4734069;107374182400;"False";"Shared"
"2023-07-29";"3821@anonimo.com";;"False";;"2022-12-23";180;"2022-11-21";401;59688803;52613349376;53150220288;53687091200;123;12075911;107374182400;"False";"Shared"
"2023-07-29";"5517@anonimo.com";;"False";;"2023-07-28";180;"2022-07-04";678;57290859;52613349376;53150220288;53687091200;321;29707879;107374182400;"False";"Shared"
"2023-07-29";"5439@anonimo.com";;"False";;"2023-07-28";180;"2023-02-16";2283;58043989;52613349376;53150220288;53687091200;0;2032;107374182400;"False";"Shared"
"2023-07-29";"4296@anonimo.com";;"False";;"2022-09-05";180;"2022-07-14";340;53887242;52613349376;53150220288;53687091200;65;6224560;107374182400;"False";"Shared"
"2023-07-29";"5309@anonimo.com";;"False";;"2023-07-28";180;"2023-02-13";745;110936827;105226698752;106300440576;107374182400;812;60561209;107374182400;"False";"User"
"2023-07-29";"4753@anonimo.com";;"False";;"2023-07-25";180;"2023-07-10";147;53943322;52613349376;53150220288;53687091200;26;836112;107374182400;"False";"User"
"2023-07-29";"3436@anonimo.com";;"False";;"2023-07-28";180;"2023-04-19";437;114362908;105226698752;106300440576;107374182400;101;34646490;107374182400;"False";"User"
"2023-07-29";"4994@anonimo.com";;"False";;"2023-07-11";180;"2021-03-26";358;50199433;52613349376;53150220288;53687091200;5;1128669;107374182400;"False";"Shared"
"2023-07-29";"5165@anonimo.com";;"False";;"2022-09-05";180;"2022-07-25";237;49862038;52613349376;53150220288;53687091200;54;8686143;107374182400;"False";"Shared"
"2023-07-29";"5017@anonimo.com";;"False";;"2020-12-14";180;"2021-01-24";600;48682836;52613349376;53150220288;53687091200;508;3380590;107374182400;"False";"Shared"
"2023-07-29";"3868@anonimo.com";;"False";;"2023-07-28";180;"2021-01-24";530;106529573;105226698752;106300440576;107374182400;11242;1350340498;107374182400;"False";"User"
