"Report Refresh Date";"User Principal Name";"Is Deleted";"Deleted Date";"Last Activity Date";"Assigned Products";"Report Period";"User Id";"Is External";"Team Chat Message Count";"Private Chat Message Count";"Call Count";"Meeting Count";"Meetings Organized Count";"Meetings Attended Count";"Ad Hoc Meetings Organized Count";"Ad Hoc Meetings Attended Count";"Scheduled One-time Meetings Organized Count";"Scheduled One-time Meetings Attended Count";"Scheduled Recurring Meetings Organized Count";"Scheduled Recurring Meetings Attended Count";"Audio Duration";"Video Duration";"Screen Share Duration";"Audio Duration In Seconds";"Video Duration In Seconds";"Screen Share Duration In Seconds";"Has Other Action";"Urgent Messages";"Post Messages";"Tenant Display Name";"Shared Channel Tenant Display Names";"Reply Messages";"Is Licensed"
"2023-07-30";"1467@anonimo.com";"False";;"2023-05-24";"MICROSOFT POWER AUTOMATE FREE";180;"b27e86d9-5c64-4ac7-a731-b87401638c07";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1252@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180;"2ebefabc-199e-4a2a-a2ac-0a3509b149ce";"False";0;6460;101;65;0;65;0;53;0;12;0;0;"PT23H28M8S";"PT3H36M34S";"PT12H22M44S";84488;12994;44564;"No";0;0;;;0;"Yes"
"2023-07-30";"4796@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1";180;"011593b5-9ec9-41b8-993d-a1918780bfb1";"False";5;2481;53;212;66;212;7;60;41;128;18;24;"P5DT1H42M20S";"P3DT12H2M17S";"P3DT11H14M17S";438140;302537;299657;"No";0;0;;;5;"Yes"
"2023-07-30";"3724@anonimo.com";"False";;"2023-07-29";"DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT FABRIC (FREE)+MICROSOFT 365 AUDIO CONFERENCING";180;"917578ff-cbab-4efb-b862-7dbc5eacfeda";"False";25;10431;415;633;362;633;110;170;62;224;188;238;"P18DT18H54M36S";"P11DT22H30M2S";"P13DT23H4M46S";1623276;1031402;1206286;"No";1;22;;;3;"Yes"
"2023-07-30";"3499@anonimo.com";"False";;"2023-05-15";"MICROSOFT 365 BUSINESS PREMIUM+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;"cc6891b6-8fcc-4568-a9bf-683d810fab8b";"False";0;220;0;49;2;49;0;0;2;1;0;47;"P4DT1H43M38S";"P4DT1H41M51S";"P4DT1H19M33S";351818;351711;350373;"No";0;0;;;0;"Yes"
"2023-07-30";"4443@anonimo.com";"False";;"2023-07-28";"ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT 365 AUDIO CONFERENCING";180;"5410710a-369e-41aa-9226-c78bb5aaee8e";"False";0;4899;511;431;184;431;35;81;80;210;69;139;"P13DT9H31M8S";"P9DT3H35M21S";"P10DT10H44M52S";1157468;790521;902692;"No";0;0;;;0;"Yes"
"2023-07-30";"1483@anonimo.com";"False";;"2023-02-16";;180;"3c3bd5fb-534f-4d04-9acc-8736ebbe75c9";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4877@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;"b65e11e7-cc5f-49e3-a3d0-598a5a60f783";"False";0;32074;808;438;230;438;108;209;74;171;47;56;"P15DT10H42M6S";"P2DT17H34M31S";"P11DT11H18M11S";1334526;236071;991091;"No";18;0;;;0;"Yes"
"2023-07-30";"3216@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;"64a49a72-b88a-4b33-9425-74539aa7702e";"False";1;2015;121;414;11;414;8;71;2;152;0;190;"P15DT15H35M9S";"P4DT14H21M30S";"P14DT14H3M43S";1352109;397290;1260223;"No";0;1;;;0;"Yes"
"2023-07-30";"4039@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;"14479b16-e3d0-44c4-947e-43461d950b2b";"False";0;567;2;1;0;1;0;0;0;1;0;0;"PT34M5S";"PT14M1S";"PT0S";2045;841;0;"No";0;0;;;0;"Yes"
"2023-07-30";"3436@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"1e1fc0cd-9035-4dfc-ade1-07945d6bfeb4";"False";0;1177;20;4;0;4;0;2;0;2;0;0;"PT4H17M47S";"PT2H29M24S";"PT4H11M32S";15467;8964;15092;"No";0;0;;;0;"Yes"
"2023-07-30";"4592@anonimo.com";"False";;"2023-07-05";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1+POWER BI PRO";180;"73cb9347-c10a-4032-bf47-919b7671b9b6";"False";0;30;0;2;0;2;0;0;0;2;0;0;"PT12M29S";"PT0S";"PT12M29S";749;0;749;"No";0;0;;;0;"Yes"
"2023-07-30";"1507@anonimo.com";"False";;"2023-06-21";;180;"4ab232be-31bc-474a-8ed6-a77858ef522a";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4366@anonimo.com";"False";;"2023-06-06";;180;"2ade2274-9274-4db2-a10e-860014397040";"False";0;26;6;0;0;0;0;0;0;0;0;0;"PT5H32M27S";"PT3H41M29S";"PT5H26M6S";19947;13289;19566;"No";0;0;;;0;"Yes"
"2023-07-30";"1419@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;"017623a7-24be-4d07-93f0-22e5d74e4ca4";"False";0;1439;126;186;10;186;5;30;5;43;0;113;"P6DT1H46M51S";"PT16H17M19S";"P5DT19H46M44S";524811;58639;503204;"No";0;0;;;0;"Yes"
"2023-07-30";"4287@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3";180;"f7c1eaec-2843-4d02-93b5-dc5016a01fd9";"False";0;1550;63;75;30;75;2;10;28;48;0;17;"P4DT5H7M24S";"P3DT10H40M48S";"P3DT21H2M8S";364044;297648;334928;"No";0;0;;;0;"Yes"
"2023-07-30";"4998@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;"81885fa7-2bf0-475b-a856-51f8c1659457";"False";0;3;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"No";0;0;;;0;"Yes"
"2023-07-30";"4430@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"2625333d-1fce-499f-b857-afd42f80fba8";"False";0;1291;59;118;4;118;3;52;0;28;0;37;"P1DT15H27M31S";"PT3H38M30S";"P1DT3H9M16S";142051;13110;97756;"No";0;0;;;0;"Yes"
"2023-07-30";"4591@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;"d720ca50-a173-409f-9fe1-75013f7b4f4e";"False";33;3456;415;456;230;456;34;75;74;247;120;132;"P16DT3H34M52S";"P8DT8H51M7S";"P12DT11H1M46S";1395292;723067;1076506;"No";0;19;;;14;"Yes"
"2023-07-30";"3444@anonimo.com";"False";;"2023-04-18";"MICROSOFT FABRIC (FREE)";180;"46f1d650-8a89-4e3c-a471-5376b068df4d";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4626@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180;"be8ede40-f1db-4337-b76a-0829410a22d0";"False";5;20233;1016;349;98;349;54;163;12;114;32;70;"P16DT7H26M38S";"P4DT3H48M20S";"P9DT19H53M29S";1409198;359300;849209;"No";0;5;;;0;"Yes"
"2023-07-30";"5852@anonimo.com";"False";;"2023-03-23";;180;"4b3cec47-b3c5-4d07-a153-52ee5cc297ad";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1128@anonimo.com";"False";;"2023-07-30";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;"4be383d2-7a57-4257-9537-d0d2330ad4a6";"False";0;870;22;4;1;4;1;4;0;0;0;0;"PT16H17M13S";"PT0S";"PT15H54M45S";58633;0;57285;"No";0;0;;;0;"Yes"
"2023-07-30";"4314@anonimo.com";"False";;"2023-04-26";;180;"0e92ab96-ce8b-4a6f-9a71-78856b595b2f";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"3945@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"43b12d21-a64e-49a7-be50-bd504189a153";"False";0;5085;111;190;30;190;12;49;9;95;9;46;"P8DT15H3M51S";"P1DT9H38M7S";"P7DT13H44M21S";745431;121087;654261;"No";0;0;;;0;"Yes"
"2023-07-30";"1321@anonimo.com";"False";;"2023-03-13";;180;"d6d75e64-f3f6-49f9-8198-c0adbc38c2f4";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4710@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 BUSINESS PREMIUM+MICROSOFT POWER AUTOMATE FREE";180;"71c5fc1e-4735-4890-95fe-47bbfeed4ff4";"False";1;855;32;31;1;31;1;7;0;24;0;0;"P1DT12H14M3S";"PT18H48M31S";"P1DT5H4M31S";130443;67711;104671;"No";0;1;;;0;"Yes"
"2023-07-30";"930@anonimo.com";"False";;"2023-03-16";;180;"b0528dfa-cc41-406c-80ab-281e7be012ba";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"794@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+VISIO PLAN 2+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING";180;"d4ea2a80-54b4-432f-950e-2c7849d8b982";"False";1;1561;94;207;26;207;7;32;19;121;0;54;"P6DT16H2M38S";"P2DT23H32M37S";"P4DT21H8M6S";576158;257557;421686;"No";0;1;;;0;"Yes"
"2023-07-30";"4618@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;"dd26493e-2857-4689-b215-7975e6d32698";"False";0;9906;762;130;17;130;17;108;0;21;0;1;"P6DT18H55M46S";"PT19H13M11S";"P4DT19H7M54S";586546;69191;414474;"No";0;0;;;0;"Yes"
"2023-07-30";"4033@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;"db6c1b23-4650-4201-b078-6b925988efd0";"False";0;439;22;22;4;22;4;21;0;1;0;0;"P1DT7H16M";"PT3H43M15S";"P1DT4H13M3S";112560;13395;101583;"No";0;0;;;0;"Yes"
"2023-07-30";"3972@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 AUDIO CONFERENCING+ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E3+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO";180;"f1058cea-9ac8-41c1-b593-8d89e2972910";"False";2;41448;313;292;168;292;48;86;51;113;69;92;"P8DT10H37M12S";"P3DT14H13M24S";"P6DT22H37M";729432;310404;599820;"No";5;2;;;0;"Yes"
"2023-07-30";"4931@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;"6d4ccdda-c401-4335-abe9-935f7bdddaf8";"False";2;7112;208;244;52;244;0;34;52;104;0;105;"P9DT4H43M14S";"P6DT15H40M47S";"P6DT5H12M7S";794594;574847;537127;"No";0;0;;;2;"Yes"
"2023-07-30";"4156@anonimo.com";"False";;"2021-08-24";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;"aee0c778-ca62-45ef-a7d6-c28b2a103794";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"No";0;0;;;0;"Yes"
"2023-07-30";"5285@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO";180;"6de0c90d-4d99-414b-aa1f-7e72db1b19dc";"False";1;7022;217;215;87;215;18;42;49;130;20;43;"P7DT5H44M37S";"P6DT18H10M50S";"P5DT9H26M34S";625477;583850;465994;"No";0;0;;;1;"Yes"
"2023-07-30";"4864@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;"fdcf5fba-2091-4fd5-af23-6ff62033954a";"False";5;6197;152;443;23;443;9;78;10;156;4;209;"P13DT17H55M28S";"P2DT5H33M1S";"P12DT56M53S";1187728;192781;1040213;"No";0;2;;;3;"Yes"
"2023-07-30";"5705@anonimo.com";"False";;"2023-03-30";"MICROSOFT FABRIC (FREE)";180;"4efb81a8-8231-409f-a008-9c25fbcc51c6";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4300@anonimo.com";"False";;"2023-06-27";;180;"91e2b1b8-3893-4d1a-b7c5-c654781a1dd5";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1410@anonimo.com";"False";;"2023-07-30";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180;"bd74f7e7-ac68-494a-b595-7f6102e39a6e";"False";0;9279;403;195;38;195;32;121;6;44;0;29;"P8DT15H40M21S";"P3DT50M41S";"P5DT18H45M33S";747621;262241;499533;"No";24;0;;;0;"Yes"
"2023-07-30";"5428@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 F1";180;"746ad85f-9c2f-4f8a-ac9f-44f26bf537ca";"False";0;559;16;12;1;12;1;5;0;6;0;1;"PT7H16M27S";"PT1H54M11S";"PT4H24M25S";26187;6851;15865;"No";0;0;;;0;"Yes"
"2023-07-30";"4236@anonimo.com";"False";;"2023-06-20";;180;"05ae5d2f-ce82-42d8-8168-185cd7a3311d";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1447@anonimo.com";"False";;;"MICROSOFT TEAMS EXPLORATORY";180;"3fe03387-da9e-428c-96b4-3dc9cf2fbf4c";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"No";0;0;;;0;"Yes"
"2023-07-30";"4484@anonimo.com";"False";;"2023-02-03";;180;"339ca1b3-56cc-483c-8fa2-b7a30464d41e";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1098@anonimo.com";"False";;"2023-07-28";"MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;"4bfadf5b-e296-4235-9e95-0b77d5f7c938";"False";0;4112;2;3;0;3;0;1;0;2;0;0;"PT30M46S";"PT9M5S";"PT0S";1846;545;0;"No";0;0;;;0;"Yes"
"2023-07-30";"4643@anonimo.com";"False";;"2023-06-05";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;"9f1a2039-d70c-4776-9c66-18168a4a83e7";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1339@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180;"e8a6aa3c-1aea-4313-a1d1-76e236f6db9c";"False";0;2666;155;62;21;62;3;20;18;42;0;0;"P3DT11H14M58S";"PT5H34M49S";"P2DT10H57M39S";299698;20089;212259;"No";0;0;;;0;"Yes"
"2023-07-30";"1254@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180;"91e406f7-b501-47a5-ae96-1512c800fab9";"False";0;1586;0;4;0;4;0;1;0;3;0;0;"PT50M20S";"PT2M42S";"PT39M29S";3020;162;2369;"No";0;0;;;0;"Yes"
"2023-07-30";"998@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 BUSINESS PREMIUM";180;"3ef5e937-f24f-447b-8dba-9e1c1a676a92";"False";24;1041;17;47;5;47;4;12;1;29;0;5;"P1DT22H10M17S";"P1DT1H24M14S";"P1DT8H46M40S";166217;91454;118000;"No";0;2;;;22;"Yes"
"2023-07-30";"1417@anonimo.com";"False";;"2023-07-17";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO";180;"4330f638-0c07-4c49-be49-04a90d880353";"False";0;15510;573;573;226;573;118;243;101;257;7;72;"P14DT16H53M4S";"P2DT6H38M26S";"P10DT2H8M48S";1270384;196706;871728;"No";0;0;;;0;"Yes"
"2023-07-30";"1271@anonimo.com";"False";;"2023-07-27";"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;"206c1b11-1535-4339-a405-1d4a80aeb12f";"False";0;631;23;22;0;22;0;1;0;18;0;2;"PT17H29M42S";"PT41M40S";"PT16H14M16S";62982;2500;58456;"No";0;0;;;0;"Yes"
"2023-07-30";"5714@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 E3+MICROSOFT POWER APPS FOR DEVELOPER";180;"a7fded2a-f1d4-4357-84c6-ab5a44532db9";"False";5;5247;128;141;7;141;5;55;2;63;0;22;"P3DT13H34M9S";"PT17H55M6S";"P2DT11H2M28S";308049;64506;212548;"No";0;5;;;0;"Yes"
"2023-07-30";"3215@anonimo.com";"False";;"2023-07-30";;180;"d63509c2-7344-4a99-9b7b-fbd9156737f6";"False";0;4957;74;91;21;91;2;10;19;45;0;36;"P4DT17H27M59S";"P1DT18H39M4S";"P4DT10H31M53S";408479;153544;383513;"No";0;0;;;0;"Yes"
"2023-07-30";"1438@anonimo.com";"False";;"2023-07-07";"MICROSOFT TEAMS EXPLORATORY";180;"0b99f1a0-eaef-46ba-a706-82e77f0938bb";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"Yes"
"2023-07-30";"3287@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT STREAM TRIAL+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180;"a0904bc6-9c8f-493c-b0ab-0eb69e9582e9";"False";0;4246;56;268;10;268;4;46;6;122;0;99;"P7DT19H52M45S";"PT19H17M12S";"P7DT2H17M21S";676365;69432;613041;"No";0;0;;;0;"Yes"
"2023-07-30";"4595@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+PROJECT PLAN 3+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT FABRIC (FREE)";180;"c63fb944-4b19-47ef-8cb1-9c0238508a63";"False";0;4218;300;318;146;318;74;112;72;151;0;55;"P10DT8H23S";"P3DT2H40M24S";"P8DT1H1M";892823;268824;694860;"No";4;0;;;0;"Yes"
"2023-07-30";"3513@anonimo.com";"False";;"2023-03-16";;180;"d2f49342-c250-4191-947a-61d12b9a43d5";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4745@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING";180;"de4c87d0-eeb1-4028-bb65-b8c5a51de284";"False";0;3191;87;117;30;117;7;36;23;50;0;31;"P4DT6H48M9S";"P1DT20H48S";"P3DT19H11M4S";370089;158448;328264;"No";0;0;;;0;"Yes"
"2023-07-30";"5353@anonimo.com";"False";;"2023-05-02";;180;"84712978-69b2-4bd7-af08-657698c777ab";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4743@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;"e6c44167-f0ce-48df-baca-d01c72c340e7";"False";0;17015;678;137;59;137;18;49;41;52;0;36;"P9DT10H40M56S";"P2DT20H24M58S";"P3DT14H43M53S";816056;246298;312233;"No";0;0;;;0;"Yes"
"2023-07-30";"3695@anonimo.com";"False";;"2023-07-10";"POWER BI PRO";180;"29b77067-fac9-4770-bfe2-263501dcd52e";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"5699@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180;"fb68a58e-8abd-45c5-8e39-cfd6a0a70bf4";"False";1;4905;195;245;17;245;8;118;9;86;0;41;"P5DT11H27M7S";"PT10H58M42S";"P4DT12H56M28S";473227;39522;392188;"No";0;1;;;0;"Yes"
"2023-07-30";"3372@anonimo.com";"False";;"2023-04-19";;180;"1ef9b518-b48e-42ae-9442-0ec6f5885c2c";"False";0;505;13;102;0;102;0;4;0;14;0;83;"P4DT2H32M33S";"P1DT8H46M40S";"P3DT23H34M35S";354753;118000;344075;"No";0;0;;;0;"Yes"
"2023-07-30";"4068@anonimo.com";"False";;"2023-07-27";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;"5f4aec50-43f2-4406-8695-b376fe0e9dba";"False";489;5787;49;24;2;24;2;11;0;13;0;0;"P1DT7H15M14S";"PT12H30M40S";"PT22H1M48S";112514;45040;79308;"No";0;278;;;211;"Yes"
"2023-07-30";"4577@anonimo.com";"False";;"2023-04-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;"c67cb0d1-d21e-4084-ae96-b57d0068dc20";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"3866@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180;"c59c51ad-29bc-4da4-aa5b-e46062893a0e";"False";0;29106;1394;444;209;444;191;368;17;72;0;4;"P14DT10H41M35S";"P3DT12H30M8S";"P8DT4H56M30S";1248095;304208;708990;"No";1;0;;;0;"Yes"
"2023-07-30";"4346@anonimo.com";"False";;"2023-06-14";;180;"d8ef62ed-35a7-4a06-900f-ce75b5e592ca";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"3469@anonimo.com";"False";;"2023-02-28";"MICROSOFT POWER AUTOMATE FREE";180;"575190f5-8415-4dcc-9fdd-861b51336517";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1470@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"f5f34aaa-871f-421e-b086-c3655ae7e8fb";"False";0;2409;37;30;1;30;1;10;0;3;0;17;"PT18H16M25S";"PT11H21M20S";"PT12H18M56S";65785;40880;44336;"No";0;0;;;0;"Yes"
"2023-07-30";"1510@anonimo.com";"False";;"2023-07-28";"PROJECT PLAN 5+VISIO PLAN 2+MICROSOFT 365 E5";180;"462efa64-4c5f-4eda-898f-3968ba0607f0";"False";16;5398;317;519;309;519;50;95;64;122;194;301;"P19DT10H38M57S";"P6DT13H16M48S";"P17DT10H39M24S";1679937;566208;1507164;"No";3;3;;;13;"Yes"
"2023-07-30";"5173@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+POWER BI PRO";180;"476ba511-82bc-441c-b017-85232e40d6c6";"False";4;7615;186;416;104;416;43;94;51;181;10;139;"P16DT11H5M57S";"P1DT12H50M56S";"P11DT20H45M33S";1422357;132656;1025133;"No";0;3;;;1;"Yes"
"2023-07-30";"1291@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180;"e0ab245e-20cf-4901-a7e3-4b85ce9c5ea3";"False";0;15;1;17;11;17;0;1;4;9;7;7;"PT12H7M";"PT57M42S";"PT11H36M49S";43620;3462;41809;"No";0;0;;;0;"Yes"
"2023-07-30";"3585@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1";180;"3a7b14c3-72f1-4684-a157-ad6f54f499ab";"False";0;5485;183;103;10;103;7;42;3;39;0;22;"P3DT15H18M14S";"P1DT6H22M30S";"P2DT21H35M20S";314294;109350;250520;"No";0;0;;;0;"Yes"
"2023-07-30";"3979@anonimo.com";"False";;"2023-07-28";;180;"3a53695d-a211-47f1-a5a3-0c5e67695494";"False";0;0;0;0;64;0;0;0;62;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1472@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 BUSINESS BASIC+MICROSOFT POWER AUTOMATE FREE";180;"90606b0f-1e91-45a8-8e82-3b6b6d9b28f9";"False";0;520;8;20;2;20;2;13;0;3;0;4;"PT22H40M10S";"PT1H28M56S";"PT21H19M38S";81610;5336;76778;"No";0;0;;;0;"Yes"
